EBIT,IE,EBIT - IE,WC/TA,TL/TA,EBIT/IE,NOCF/CL,RE/TA,NP/S,EBIT/TA,S/TA,TA(t)/TA(t-1),NP(t)/NP(t-1),R/Not-R
1213586681821,608141738226,605444943595,"0,002937758","0,273920473","1,995565516","0,1289127422","0,061805052","0,064244729","0,0557858","0,384179627","1,1641447150","0,702523816",0
1237293710902,848375555662,388918155240,"0,158083324","0,640698293","1,458426876","0,1032307402","0,047284823","0,038974102","0,0611468","0,384250930","0,9301467750","0,564378811",0
283363007377,76419942463,206943064914,"-0,105410938","0,736872321","3,707972006","-0,04051598918","0,028114244","0,010418792","0,0448306","2,128423808","1,2727206630","1,100928439",0
496405528817,81065460546,415340068271,"-0,152950444","0,771612397","6,12351457","-0,1510798566","0,031999644","0,017698292","0,0584478","2,072053074","1,3436904760","2,222061065",0
388862607871,175767092310,213095515561,"0,033603834","0,771844433","2,212374357","-0,1678397386","0,038791669","0,009543146","0,0430182","1,940741323","1,0643289980","0,537530207",0
492017625600,309587603886,182430021714,"0,054386115","0,769369125","1,58926785","-0,2999224591","0,018839843","0,008072885","0,0519035","1,816323194","1,0486730780","0,830238384",0
62408864738,46607197024,15801667714,"0,291435639","0,803166027","1,33903922","0,2877827459","0,027752944","0,006366005","0,0307330","0,756810133","0,8453039980","0,12843974",0
112751262482,43828608917,68922653565,"0,081789261","0,717408686","2,572549421","-0,2375642509","0,035835928","0,005869385","0,0457854","0,379618412","1,2127003830","5,608406456",0
74671395107,50985838887,23685556220,"-0,002685305","0,753828854","1,464551663","0,01940638907","0,022049171","0,010339005","0,0275604","0,708233797","1,1002076450","0,361568153",0
80159698946,68723258905,11436440041,"-0,109471404","0,788926478","1,166412947","-0,1416925674","0,019820007","0,004646662","0,0252705","0,570798715","1,1707762060","0,42407487",0
15029830498,13175112058,1854718440,"-0,071204947","0,637902049","1,140774396","-0,03830255409","-0,005686817","0,003359245","0,0451178","1,654341846","1,1220275670","0,276393488",1
7479559288,13072834845,-5593275557,"0,061870093","0,065059028","0,572145168","0,00951754026","-0,074042231","-0,006496461","0,0022693","2,649449823","0,9894065210","-3,064363746",0
17335933323,13516467537,3819465786,"0,336006138","0,565675967","1,282578697","0,0418634338","-0,077945544","0,004000902","0,0636298","2,906043731","0,8266193630","-0,558384169",0
5835620997,14765061588,-8929440591,"0,074152855","0,617456289","0,395231741","-0,02612290538","-0,105576364","-0,012631147","0,0204093","2,478424335","1,0494745100","-2,825727591",0
5918173795,,5918173795,"0,093491942","0,668947121",,"0,05137998411","0,065280208","0,009891549","0,0116923","1,125394717","1,0988357410","0,402524784",0
-14758763222,,-14758763222,"0,017280972","0,070229024",,"0,001998743394","0,034586733","-0,036095103","-0,0288676","0,816062299","1,0100699780","-2,672722483",0
17707378670,,17707378670,"0,017922839","0,692345013",,"0,03343915682","0,057528669","0,018656776","0,0329242","1,321252622","1,0519605820","-0,880339799",0
23167822400,,23167822400,"0,302903738","0,654659571",,"0,01473955085","0,090426639","0,025683674","0,0043902","1,238018327","0,9812192530","1,265691343",0
69171118227,815700278,68355417949,"0,372933231","0,137001451","84,7996747","-0,03048083821","0,099905963","-0,1141053087","0,2272240","-0,001678898","1,1586382960","0,949912375",0
71901158624,930301489,70970857135,"-0,111531776","0,377567736","77,28801843","0,04718955228","0,156871259","-0,9509826918","0,1289614","-0,001075965","1,8314942510","0,978241085",0
-25641763327,34891312465,-60533075792,"0,085566677","0,580840907","-0,734903949","-0,1034924247","-0,001947677","-0,874135335","-0,0211626","0,057152433","2,1732175480","-1,061074747",0
60779206455,46758076752,14021129703,"-0,017633991","0,548612582","1,299865407","0,09038128119","-0,011740854","0,130164778","0,0525677","0,093165160","0,9542378640","-0,231627577",0
483224109752,59335959933,423888149819,"-0,045156456","0,731916367","8,143866052","0,008187251368","0,076336659","0,068275448","0,1200255","1,222660905","1,3149030100","2,684997983",0
554509647632,52887980035,501621667597,"-0,054022618","0,746102367","10,48460628","-0,2383261916","0,073853807","0,069755986","0,1028337","1,058745081","1,3393644520","1,18495285",0
554509647632,52887980035,501621667597,"0,017713898","0,746102367","10,48460628","-0,2383261916","0,073853807","0,069755986","0,1028337","1,058745081","1,0000000000",1,0
677223712949,68380855971,608842856978,"0,131557417","0,609662563","9,903703359","-0,9305652478","0,063792142","0,070315643","0,1008301","1,028698527","1,2455699670","1,219931126",0
1507159626552,-416425845956,1923585472508,"0,124479111","0,405144714","-3,619274935","0,6128235275","0,346549513","0,303825693","0,0734109","0,274701806","1,0462569340","0,996265771",0
1736615896375,-663213132564,2399829028939,"0,061151342","0,486037788","-2,618488403","0,1524627628","0,281642618","0,367552451","0,0545642","0,182543448","1,5502338030","1,246225871",0
2995814131519,-882746948990,3878561080509,"0,080194455","0,433762536","-3,393740567","0,1569132787","0,315634974","0,375096465","0,0883342","0,276339386","1,0655906350","1,646230264",0
2117213505326,-938879965835,3056093471161,"0,132587411","0,405077368","-2,255041733","2,816,770,168","0,338060629","0,003251674","0,0606438","0,245470078","1,0294185210","0,79270533",0
153548829124,28129019732,125419809392,"0,010813443","0,451246849","5,458733741","-0,5452077796","0,039873135","0,005262927","0,0270862","0,338561284","1,0878837240","0,996251376",0
251152005114,43777497241,207374507873,"0,029065684","0,390731197","5,7370115","-0,1044141516","0,051988121","0,084673184","0,0332903","0,250347601","1,3308227150","1,583233213",0
131138774498,90510963420,40627811078,"0,188948167","0,363941301","1,448871712","0,4333082767","0,009192196","0,003388925","0,0181198","0,291414584","0,9593119320","0,044693443",0
141247911603,78363834048,62884077555,"0,171321838","0,030125245","1,802463002","0,2319349541","0,012765153","0,001510826","0,0214275","0,333760901","0,9108177240","4,650590321",1
192133394415,121216936162,70916458253,"0,714132294","0,485502487","1,585037541","-0,2055416618","0,023012501","0,020048569","0,0395208","0,497381926","0,7170350340","0,362904664",1
290704764171,212398541759,78306222412,"-0,019773708","0,054051756","1,368675895","-0,2028941802","0,027341008","0,016943055","0,0383466","0,401733303","1,5593643100","1,064397308",0
241717731031,259892439574,-18174708543,"0,106773299","0,608248966","0,930068345","0,4103982082","0,005963555","-0,014616508","0,0281675","0,335557136","1,131972042","-0,81567331",0
1963195481118,766000118220,1197195362898,"-0,090202375","0,697438178","2,562917987","0,3733240353","0,069977914","0,054580591","0,0723037","0,661043447","1,278924865","1,193305705",0
3182034950618,1125042134182,2056992816436,"-0,161848944","0,066501029","2,828369582","-0,2513762675","0,042939355","0,058308351","0,0520031","0,467048597","2,2535775700","1,700971762",0
3443769800066,1363217088136,2080552711930,"0,239140289","0,598292558","2,526207917","0,7917249916","0,048606176","0,047735006","0,0657398","0,612558058","0,8561103710","0,919223603",0
2775974477174,1378991490271,1396982986903,"0,021957033","0,614652099","2,013046851","0,04425877780","0,047503211","0,028798219","0,0504018","0,544653913","1,051389704","0,563982641",0
4987687299,1557295667,3430391632,"0,067487033","0,295381993","3,20278763","0,01485684964","0,001533415","0,019414414","0,0248312","0,757100967","0,9063762330","0,571130517",0
7171957805,3700723943,3471233862,"0,560422079","0,301307791","1,937987787","-0,008899067858","0,015403735","0,014919051","0,0353950","0,974854252","1,008774308","0,998152299",0
2066918538,1076458275,990460263,"0,491467545","0,687618775","1,920110223","0,02224853897","0,001012672","0,004959686","0,0093872","0,661039353","1,086659531","0,244959386",0
2116713878,1617973506,498740372,"0,531356667","0,349740605","1,308250024","0,002246545072","0,003122535","0,000274566","0,0098937","5,404170875","0,9716603120","0,439753412",0
431463680846,317101450212,114362230634,"-0,690146032","0,695288746","1,360648715","-0,2907873622","0,005442034","0,007454273","0,0277428","0,721738189","49,729707330","0,206300468",0
447598871714,299034576902,148564294812,"0,118468401","0,755286202","1,496813099","0,5635177739","0,047838935","0,008547397","0,0270018","0,684395777","1,065866392","1,158934695",0
1814089405773,-519852290250,2333941696023,"0,143431799","0,921858806","-3,489624726","-0,8830681622","-0,134709982","-0,181672442","0,1163308","0,907320410","0,9407363720","-26,50797072",0
-522721420445,557095371780,-1079816792225,"-0,006520784","0,993876599","-0,938297905","0,11124196090","-0,212482428","-0,147979731","-0,0342771","0,494240475","0,9779166510","0,433902995",1
1178301928421,-362157788933,1540459717354,"0,130691559","0,713414381","-3,253559538","0,1425837894","0,093721803","0,250843018","0,0849003","0,360163169","1,001347272","1,130035827",0
-385141725545,-386784756824,1643031279,"0,018210933","0,472025474","0,995752079","0,0105693378","0,121672139","0,035571033","-0,0242356","0,237701015","1,145035474","1,071630681",0
2105110111677,500688616629,1604421495048,"0,054924271","0,566498225","4,204429743","0,1941988318","0,154958986","0,380293462","0,1393658","0,237087626","0,9505007470","1,013567544",0
-485594230778,-486557619793,963389015,"0,105796132","0,499337026","0,99801999","0,7936259613","0,165823109","0,299818706","-0,0336322","0,200118685","0,9558705060","0,636088698",0
305825274148,,305825274148,"0,588734459","0,051830954",,"0,8076465706","0,192107429","0,472991476","0,0774896","0,153416202","1,087916988","1,466699615",0
248895981287,1053313687,247842667600,"0,085065259","0,075778377","236,2980605","-0,08166840731","0,147228398","0,457818313","0,0583543","0,121062563","1,0807250600","0,825455579",0
237336448084,9248499066,228087949018,"0,108412245","0,072665097","25,66215841","-0,1671100093","0,189707573","0,582962754","0,0528284","0,085762357","1,0532989600","0,950136816",0
369488809685,8701464951,360787344734,"0,227275114","0,036947997","42,46282801","0,08289686289","0,020227061","0,959832463","0,0792284","0,078603642","1,038062698","1,566477536",0
177014617653,102440761745,74573855908,"0,033764256","0,726505204","1,727970533","0,133444662","0,000238075","0,161550498","0,1067390","0,226222092","0,9448649060","0,867145478",0
133564709869,88526801965,45037907904,"-0,324083631","0,593875412","1,508748841","0,08630247172","0,262245699","0,108369708","0,7252752","1,813182766","0,1110459420","0,597047468",0
147067484057,77831256437,69236227620,"-0,104220727","0,704142213","1,889568417","0,1897166284","0,021613078","0,130614936","0,0974030","0,280316043","8,198898272","1,527730711",0
149228771849,77278422391,71950349458,"-0,013557525","0,653596032","1,931053549","0,1815805814","0,004906972","0,130171925","0,1071556","0,316196590","0,9223448360","1,036876504",0
11929704479,3520624467,8409080012,"-0,050192771","0,835594375","3,388519449","0,1164277117","0,014072415","0,012837471","0,0127757","0,425982689","0,8901414620","0,608304151",0
10771744666,6290557085,4481187581,"0,069912955","0,775618739","1,712367366","0,03043848475","0,012529441","-0,000476314","0,0162490","1,200141549","0,7099303180","-0,742113179",0
9889904427,4951062206,4938842221,"0,133516537","0,782626479","1,997531846","-0,03540016821","0,017230022","0,008187372","0,0014080","0,684926331","1,059572831","-1,039425448",0
3497346858,3432301798,65045060,"0,209800495","0,763243043","1,018950857","-0,1460918205","0,013763107",,"0,0055459","0,291389497","0,8977957990","0,00000173423",0
6056768430,4303556005,1753212425,"0,883281284","0,042555367","1,40738692","0,0351554364","0,090542317","0,012050523","0,0230828","0,453234579","0,6810612450","0,085914396",0
2437466194,1413486346,1023979848,"0,073531489","0,571695347","1,724435613","-0,03760779901","0,062077888","0,004256537","0,0070303","0,447849475","1,321323452","0,461178089",0
9274016475,8634175379,639841096,"0,631239187","0,479248122","1,07410564","0,02897522098","0,066856598","0,002425634","0,0331521","0,706971949","0,8068529920","0,725827386",0
5001625812,4581098511,420527301,"0,042271517","0,465904551","1,091796171","0,009000296729","0,069587112","0,002926905","0,0182975","0,398804132","0,9771520640","0,665124718",0
80812001287,1632872470,79179128817,"0,272860117","0,397756645","49,49069984","0,04199681258","0,264354708","0,158448649","0,0106465","0,600763961","1,037272087","1,008457142",0
74604998173,745248885,73859749288,"0,245809078","0,391061396","100,1074939","0,09626113927","0,265055356","0,141753505","0,0942133","0,562512658","1,043243343","0,873895121",0
81841134473,1549368062,80291766411,"0,268854642","0,363874186","52,82226766","0,06186058492","0,257173889","0,157088482","0,0966665","0,502144042","1,069153049","1,057660852",0
80905596697,2231211925,78674384772,"0,132955177","0,051500508","36,26083018","0,09468231644","0,250391227","0,189340002","0,0865989","0,380111622","1,103496253","1,006819764",0
524381972255,72794957781,451587014474,"0,394330176","0,688299455","7,203547996","0,560381925","0,078608763","0,001727475","0,0789522","0,322398658","0,8768854220","1,21806048",0
887366254891,104548230009,782818024882,"0,407745208","0,508890251","8,487625805","-0,9637915912","0,099587751","0,238726468","0,1303292","0,382120063","1,025127537","1,679087451",0
718868652563,78364171276,640504481287,"0,042877184","0,414993401","9,173435268","0,3087723414","0,146927559","0,259663692","0,1101983","0,301701378","0,9581059930","0,822813984",1
566081431959,71688784363,494392647596,"0,285462481","0,443886803","7,896373707","0,2914123361","0,072898505","0,264231589","0,0883984","0,233354359","0,9816571380","0,772630703",0
272802927542,28717943745,244084983797,"0,298995677","0,020186335","9,4993893","0,1670126299","0,076647927","0,276133141","0,0202120","0,048069523","1,0147758300","0,86834322",0
342454821608,13641838239,328812983369,"0,319862671","0,001691176","25,10327535","0,4919510397","0,097659351","0,287001436","0,0258012","0,069565776","0,9833823980","1,479155347",0
-213791080024,1118605685,-214909685709,"0,308733456","0,186766851","-191,1228263","-0,8235305648","0,029961236","0,166894867","-0,0017493","-0,126433885","0,9207859300","-0,973162662",0
261875098789,3564478415,258310620374,"0,490314591","0,147545762","73,46799961","-0,03700571317","0,047011815","0,362841143","0,0216701","0,046897735","0,9888096760","-0,797397071",0
30347078095,8133783416,22213294679,"0,383384106","0,760476423","3,730991661","-0,07212657945","0,031182224","0,015055721","0,0291312","1,152693248","0,8754912610","1,032908901",0
